path,module,kind,name,line,end_line,length
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,_login_runtime_request,44,73,30
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_browser_session_manager_cache_has_thread_lock_and_reuses_single_manager,76,99,24
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_browser_session_manager_cache_key_isolates_runtime_config_profiles,102,132,31
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_browser_session_manager_cache_key_isolates_mission_ids,135,161,27
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_browser_session_manager_cache_key_isolates_credential_scope_and_proof_refs,164,198,35
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_live_browser_session_marks_closed_even_if_backend_close_raises,201,225,25
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_browser_l5_l6_special_runtime_requires_persisted_session_continuity,228,238,11
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_browser_executor_exception_returns_sanitized_receipt_and_finalgate,241,266,26
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_organ_dispatch_closes_persistent_browser_session_cache_when_candidate_execution_raises,269,337,69
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_organ_dispatch_l2_l3_contract_booleans_reject_strings,340,414,75
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_organ_dispatch_browser_capture_screenshot_boolean_is_strict,417,450,34
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_gate_prioritizes_missing_authority_over_budget_exhausted,453,456,4
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,test_organ_dispatch_correlates_raw_candidate_by_source_proposal_id_when_bridge_reorders,459,515,57
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,get_manager_identity,92,94,3
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,class,FailingEngineSession,204,213,10
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,raise_with_secret,246,247,2
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,raise_after_cache_created,287,288,2
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,class,ReorderingBridge,485,487,3
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,page,209,210,2
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,close,212,213,2
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,function,build,486,487,2
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,_mission,38,69,32
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,_runtime_config,72,98,27
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,_runtime_config_l6,101,126,26
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,_allowed_gate,129,193,65
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_power_lab_promotes_operator_browser_l5_template_to_executable_runtime_config,196,213,18
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_default_runtime_still_blocks_browser_l5_session_manager,216,244,29
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_browser_l6_runtime_templates_are_explicit_and_default_off_for_unrelated_surfaces,247,276,30
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_browser_live_runtime_blocks_l6_submit_login_credential_surfaces,279,299,21
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_runtime_executes_browser_l5_session_manager_open_with_receipt_and_finalgate,302,340,39
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_runtime_preserves_l5_browser_session_across_open_and_observe,343,414,72
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_runtime_executes_l6_non_sensitive_form_submit_with_persisted_l5_session,417,499,83
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_dispatcher_routes_browser_l5_session_manager_through_gate_to_runtime,502,554,53
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_dispatcher_routes_l5_open_then_l6_form_submit_through_runtime,557,653,97
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,function,test_agentruntime_run_routes_browser_l5_session_manager_when_explicitly_opted_in,656,721,66
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,_credential_grant,61,72,12
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,_mission,75,108,34
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,_runtime_config,111,147,37
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,_gate,150,214,65
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,_open_request,217,229,13
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_runtime_blocks_l6_login_file_js_without_explicit_organs,232,266,35
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_runtime_executes_l6_login_with_ephemeral_credentials_without_persisting_values,269,345,77
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_runtime_executes_l6_file_download_quarantine_and_js_sandbox,348,451,104
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_dispatcher_routes_open_file_js_close_through_runtime,454,579,126
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_dispatcher_routes_open_login_close_through_runtime_without_secret_persistence,582,673,92
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_dispatcher_string_false_does_not_enable_l6_login_js_or_download,676,786,111
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,function,test_dispatcher_invalid_file_action_kind_fails_closed,789,864,76
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,class,FakeBrowserReadOnlyFetcher,59,75,17
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_authority,78,102,25
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_receipt_requirement,105,122,18
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_lane,125,155,31
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_gate_result,158,190,33
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_readonly_observation,193,224,32
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_prepared_observation,227,276,50
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_semantic_request,279,313,35
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_browser_config,316,330,15
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_runtime,333,334,2
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,_semantic_runtime_request,337,353,17
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_opt_in_disabled_by_default_blocks,356,361,6
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_works_when_explicitly_opted_in,364,374,11
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_can_be_disabled_by_config,377,383,7
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_requires_readonly_source_receipt,386,394,9
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_blocks_forbidden_payload,397,403,7
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_blocks_l5_plus_actions,406,412,7
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_preserves_selected_provider_backend_model,415,420,6
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_result_rendering_is_data_not_instruction,423,432,10
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,test_browser_semantic_runtime_default_runtime_behavior_still_disabled,435,439,5
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,__init__,60,61,2
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,function,__call__,63,75,13
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,class,FakeReadOnlyFetcher,47,65,19
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_receipt_requirement,68,79,12
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_lane,82,107,26
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_readonly_contract,110,121,12
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_readonly_observation,124,145,22
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_prep_contract,148,157,10
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_preparation_request,160,194,35
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_prepared_result,197,200,4
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_contract,203,216,14
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_request,219,247,29
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,_extract,250,251,2
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_consumes_readonly_and_preparation_receipts,254,262,9
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_blocks_missing_readonly_receipt,265,271,7
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_creates_structured_evidence_cards_with_refs_and_hashes,274,285,12
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_preserves_contradictions_and_injection_flags,288,302,15
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_does_not_mark_claims_verified,305,311,7
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_finalgate_certifies_candidate_receipt,314,327,14
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_rendering_is_data_not_instruction,330,338,9
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_rejects_raw_prompt_response_reasoning_or_key,341,352,12
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_rejects_provider_model_override,355,359,5
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_execute_fails_closed,362,370,9
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,test_semantic_extraction_does_not_change_agent_runtime_default_behavior,373,376,4
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,__init__,48,56,9
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,function,__call__,58,65,8
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,_envelope,38,62,25
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_persists_form_state_across_steps,65,130,66
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_promotes_bounded_multitab_with_receipts,133,213,81
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_multitab_does_not_cross_mission_boundary,216,261,46
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_rechecks_revocation_and_expiry_before_each_step,271,323,53
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_enforces_bounded_interaction_steps,326,375,50
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_rejects_contract_expansion_after_open,378,416,39
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_cloakbrowser_backend_is_primary_and_uses_persistent_context,419,468,50
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_default_engine_is_cloak_and_never_silently_falls_back,471,486,16
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_blocks_non_promoted_dangerous_actions,489,523,35
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_live_browser_session_requires_mission_authority,526,564,39
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,test_cli_browser_session_demo_runs_multi_step_workflow,567,602,36
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,class,_FakeResponse,424,425,2
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,class,_FakePage,427,433,7
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,class,_FakeContext,435,440,6
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,_launch_persistent_context,442,444,3
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,route,428,429,2
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,goto,431,433,3
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,new_page,436,437,2
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,function,close,439,440,2
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,_envelope,28,59,32
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,_snapshot,62,63,2
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,test_trajectory_planner_ranks_targets_from_accessibility_snapshot,66,106,41
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,test_trajectory_execute_self_heals_wrong_target_name_and_preserves_state,109,166,58
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,test_trajectory_blocks_forbidden_submit_login_credential_payload,169,198,30
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,test_trajectory_rejects_provider_model_override_payload,201,231,31
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,test_trajectory_rendering_is_data_not_instruction,234,267,34
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,function,test_cli_browser_trajectory_demo_runs_self_healing_workflow,270,309,40
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,_mission,11,28,18
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,_contract,31,38,8
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,test_visual_grounding_creates_ocr_regions_targets_and_hashes,41,82,42
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,test_visual_grounding_preserves_injection_flags_as_untrusted_data,85,110,26
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,test_visual_grounding_blocks_missing_screenshot_hash_and_unsafe_control_payload,113,143,31
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,test_visual_grounding_does_not_persist_screenshot_bytes_or_raw_secret_ocr,146,173,28
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,function,test_visual_grounding_rendering_is_data_not_instruction,176,199,24
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,envelope,39,54,16
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,event_bus,57,58,2
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_manifest_requires_explicit_side_effects,61,72,12
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_manifest_rejects_none_mixed_with_real_side_effects,75,87,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_unknown_tool_blocked_and_decision_traced,90,105,16
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_tool_without_manifest_blocked,108,120,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_registry_rejects_duplicate_tool_ids,123,129,7
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_registry_rejects_empty_or_padded_tool_ids,132,142,11
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_registry_snapshots_registered_manifest,145,163,19
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_registry_returned_manifest_cannot_mutate_registry_state,166,173,8
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_public_api_candidate_imported_but_not_executed,176,189,14
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_leaked_key_source_blocked,192,204,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_shell_tool_blocked_even_in_power_mode,207,219,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_browser_submit_blocked_from_readonly_candidate,222,234,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_email_send_not_executable,237,249,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_undeclared_side_effect_is_blocked,252,263,12
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_approved_safe_fake_tool_can_route_through_mission_authority,266,286,21
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_policy_blocks_invocation_with_missing_requested_side_effects,289,305,17
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_policy_blocks_ambiguous_none_side_effect,308,323,16
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_policy_blocks_approved_manifest_that_understates_side_effect_risk,326,361,36
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_approved_tool_still_blocked_without_mission_authority,364,379,16
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_decision_trace_must_match_mission_id,382,394,13
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_approved_write_tool_with_broad_root_is_blocked,397,429,33
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_side_effects_map_to_risk,432,437,6
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_registry_export_json_stub_is_serializable,440,444,5
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_capability_selector_uses_registry_for_missing_reason,447,457,11
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_capability_selector_requires_approved_manifest_when_registry_present,460,470,11
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,function,test_capability_selector_requires_approved_manifest_granted_by_mission,473,483,11
